id_student,code_module,code_presentation,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
434002,DDD,2014B,0.0,0.0,7.0,0.0,242.0,0.0,244.0,0.0,1.0,176.0,0.0,143.0,0.0,0.0,0.0,0.0,34.0,0.0,156.0,28.0,Withdrawn
434002,DDD,2014J,0.0,0.0,13.0,0.0,215.0,0.0,78.0,0.0,36.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,93.0,8.0,Pass
434159,DDD,2013J,0.0,0.0,2.0,0.0,31.0,0.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Fail
434192,BBB,2013B,0.0,0.0,0.0,0.0,263.0,0.0,150.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,0.0,30.0,0.0,63.0,19.0,Pass
434298,FFF,2013B,0.0,0.0,0.0,0.0,12.0,0.0,42.0,0.0,0.0,214.0,0.0,4.0,0.0,0.0,91.0,0.0,22.0,0.0,53.0,9.0,Fail
434347,EEE,2014J,0.0,0.0,0.0,0.0,581.0,0.0,437.0,0.0,1.0,799.0,0.0,71.0,0.0,0.0,168.0,0.0,15.0,0.0,5.0,41.0,Distinction
434353,BBB,2013B,0.0,0.0,0.0,0.0,338.0,2.0,221.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,119.0,0.0,27.0,0.0,33.0,15.0,Pass
434397,BBB,2013J,0.0,0.0,0.0,0.0,50.0,2.0,181.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,79.0,0.0,48.0,0.0,114.0,44.0,Pass
434476,FFF,2013B,0.0,1.0,0.0,0.0,1138.0,7.0,674.0,0.0,0.0,2379.0,5.0,63.0,30.0,4.0,363.0,0.0,94.0,0.0,553.0,64.0,Withdrawn
434476,FFF,2014J,14.0,10.0,0.0,0.0,2269.0,0.0,2125.0,10.0,12.0,6293.0,0.0,79.0,23.0,31.0,3302.0,0.0,197.0,0.0,1309.0,155.0,Pass
434478,GGG,2013J,0.0,0.0,0.0,0.0,11.0,1.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,Withdrawn
434503,EEE,2014J,0.0,0.0,0.0,0.0,46.0,0.0,145.0,0.0,11.0,227.0,0.0,0.0,0.0,0.0,98.0,0.0,9.0,0.0,0.0,17.0,Withdrawn
434562,CCC,2014B,0.0,0.0,0.0,0.0,290.0,0.0,436.0,0.0,0.0,269.0,0.0,0.0,2.0,0.0,484.0,0.0,56.0,0.0,107.0,10.0,Pass
434562,EEE,2013J,0.0,4.0,0.0,0.0,591.0,0.0,542.0,0.0,4.0,1107.0,0.0,372.0,0.0,0.0,175.0,0.0,3.0,0.0,23.0,125.0,Distinction
434573,EEE,2013J,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
434585,BBB,2013J,0.0,0.0,0.0,0.0,35.0,0.0,269.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,90.0,0.0,92.0,0.0,140.0,109.0,Pass
434617,FFF,2013J,0.0,0.0,0.0,0.0,32.0,0.0,82.0,0.0,8.0,221.0,0.0,0.0,11.0,0.0,90.0,0.0,11.0,0.0,82.0,5.0,Fail
434646,BBB,2013B,0.0,0.0,0.0,0.0,324.0,1.0,504.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,103.0,0.0,300.0,0.0,448.0,45.0,Pass
434759,EEE,2013J,0.0,3.0,0.0,0.0,125.0,0.0,325.0,0.0,0.0,838.0,0.0,306.0,0.0,0.0,145.0,0.0,21.0,0.0,55.0,4.0,Distinction
434767,DDD,2013B,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,25.0,13.0,Withdrawn
434767,DDD,2014J,0.0,0.0,2.0,0.0,206.0,17.0,154.0,0.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,92.0,11.0,Withdrawn
434841,CCC,2014J,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,5.0,2.0,Fail
434841,DDD,2014B,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,2.0,Fail
434977,DDD,2013B,0.0,0.0,16.0,0.0,291.0,0.0,420.0,0.0,0.0,65.0,7.0,71.0,5.0,0.0,0.0,0.0,76.0,0.0,116.0,52.0,Pass
435043,FFF,2013B,0.0,1.0,0.0,0.0,217.0,0.0,55.0,0.0,0.0,339.0,3.0,2.0,3.0,0.0,503.0,0.0,18.0,0.0,96.0,5.0,Pass
435057,BBB,2014B,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,21.0,4.0,Fail
435101,DDD,2013B,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,22.0,10.0,Fail
435245,BBB,2013B,0.0,0.0,0.0,0.0,942.0,0.0,372.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,104.0,0.0,18.0,0.0,34.0,11.0,Pass
435258,FFF,2013B,0.0,0.0,0.0,0.0,96.0,0.0,35.0,0.0,0.0,139.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,0.0,40.0,9.0,Fail
435271,CCC,2014B,0.0,0.0,0.0,0.0,81.0,0.0,108.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,140.0,0.0,23.0,0.0,47.0,7.0,Withdrawn
435277,EEE,2013J,0.0,9.0,0.0,0.0,4472.0,0.0,1125.0,0.0,2.0,1025.0,0.0,681.0,0.0,0.0,179.0,0.0,68.0,0.0,141.0,164.0,Distinction
435282,BBB,2014B,0.0,0.0,0.0,0.0,290.0,0.0,229.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,33.0,0.0,57.0,0.0,23.0,65.0,Fail
435287,BBB,2014J,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,Fail
435294,FFF,2014J,0.0,0.0,0.0,0.0,8.0,0.0,20.0,7.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,Withdrawn
435423,DDD,2013B,0.0,0.0,61.0,0.0,1017.0,17.0,1309.0,0.0,0.0,171.0,8.0,203.0,2.0,0.0,0.0,0.0,252.0,0.0,1029.0,108.0,Pass
435446,FFF,2014B,0.0,1.0,0.0,3.0,576.0,0.0,570.0,0.0,0.0,1606.0,0.0,16.0,4.0,4.0,1254.0,0.0,22.0,0.0,384.0,17.0,Pass
435572,DDD,2014J,0.0,0.0,1.0,0.0,280.0,7.0,132.0,0.0,26.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,125.0,3.0,Pass
435587,DDD,2013J,0.0,0.0,2.0,0.0,66.0,0.0,130.0,0.0,2.0,149.0,0.0,95.0,0.0,0.0,0.0,0.0,31.0,0.0,169.0,5.0,Pass
435780,DDD,2013B,0.0,0.0,29.0,0.0,707.0,8.0,709.0,0.0,0.0,40.0,14.0,31.0,0.0,0.0,0.0,0.0,44.0,0.0,287.0,52.0,Withdrawn
435803,BBB,2013B,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fail
436044,FFF,2013J,0.0,0.0,0.0,0.0,18.0,0.0,102.0,0.0,0.0,187.0,0.0,0.0,11.0,0.0,98.0,0.0,7.0,0.0,72.0,2.0,Fail
436058,CCC,2014B,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.0,0.0,401.0,0.0,0.0,3.0,0.0,193.0,0.0,41.0,0.0,87.0,9.0,Pass
436213,EEE,2014J,0.0,0.0,0.0,0.0,61.0,0.0,72.0,0.0,0.0,206.0,0.0,45.0,0.0,0.0,155.0,0.0,0.0,0.0,37.0,22.0,Fail
436481,FFF,2014B,0.0,0.0,0.0,8.0,112.0,0.0,242.0,0.0,0.0,732.0,0.0,0.0,5.0,1.0,818.0,0.0,41.0,0.0,366.0,26.0,Pass
436554,DDD,2013B,0.0,0.0,10.0,0.0,2.0,0.0,31.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,46.0,22.0,Withdrawn
436590,FFF,2014B,16.0,1.0,0.0,3.0,458.0,0.0,478.0,0.0,2.0,1821.0,0.0,87.0,8.0,43.0,1126.0,0.0,40.0,0.0,355.0,31.0,Pass
436898,DDD,2014J,0.0,0.0,12.0,0.0,104.0,9.0,254.0,0.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,202.0,35.0,Distinction
436900,CCC,2014J,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Fail
436900,EEE,2014J,0.0,0.0,0.0,0.0,20.0,0.0,36.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,Fail
437171,BBB,2014B,0.0,0.0,0.0,0.0,657.0,0.0,205.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,83.0,0.0,29.0,0.0,54.0,11.0,Pass
437246,FFF,2013B,0.0,0.0,0.0,0.0,109.0,0.0,37.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Fail
437281,DDD,2013B,0.0,0.0,73.0,0.0,829.0,0.0,921.0,0.0,0.0,58.0,21.0,136.0,2.0,0.0,0.0,0.0,91.0,0.0,576.0,77.0,Pass
437432,FFF,2013B,0.0,0.0,0.0,0.0,51.0,0.0,31.0,0.0,0.0,35.0,1.0,0.0,3.0,0.0,35.0,0.0,5.0,0.0,30.0,2.0,Withdrawn
437482,CCC,2014J,0.0,0.0,0.0,0.0,92.0,0.0,228.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,537.0,0.0,77.0,0.0,171.0,10.0,Pass
437529,FFF,2014B,0.0,0.0,0.0,0.0,66.0,0.0,70.0,0.0,0.0,100.0,0.0,5.0,5.0,0.0,54.0,0.0,7.0,0.0,62.0,8.0,Withdrawn
437550,BBB,2014J,0.0,0.0,0.0,0.0,253.0,4.0,411.0,0.0,30.0,843.0,0.0,0.0,0.0,6.0,30.0,0.0,71.0,0.0,72.0,2.0,Pass
437562,BBB,2013B,0.0,0.0,0.0,0.0,10.0,0.0,96.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,0.0,90.0,0.0,83.0,4.0,Pass
437565,BBB,2014B,0.0,0.0,0.0,0.0,651.0,0.0,273.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,90.0,0.0,38.0,0.0,49.0,64.0,Pass
437752,FFF,2013B,0.0,2.0,0.0,0.0,75.0,3.0,98.0,0.0,0.0,203.0,2.0,5.0,6.0,0.0,13.0,0.0,50.0,0.0,103.0,11.0,Withdrawn
437872,FFF,2013B,0.0,3.0,0.0,0.0,24.0,0.0,308.0,0.0,0.0,724.0,6.0,34.0,5.0,9.0,583.0,0.0,86.0,0.0,200.0,15.0,Pass
437923,DDD,2013J,0.0,0.0,0.0,0.0,24.0,0.0,136.0,0.0,15.0,144.0,0.0,14.0,0.0,0.0,0.0,0.0,31.0,0.0,70.0,4.0,Pass
437967,BBB,2013B,0.0,0.0,0.0,0.0,360.0,3.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,14.0,0.0,27.0,3.0,Pass
437968,CCC,2014J,0.0,0.0,0.0,0.0,85.0,0.0,107.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,221.0,0.0,45.0,0.0,28.0,7.0,Fail
437971,EEE,2014B,0.0,1.0,0.0,0.0,106.0,0.0,140.0,0.0,3.0,342.0,0.0,0.0,0.0,0.0,66.0,0.0,17.0,0.0,34.0,27.0,Withdrawn
438063,FFF,2013J,0.0,0.0,0.0,0.0,188.0,0.0,126.0,0.0,0.0,115.0,0.0,1.0,4.0,0.0,95.0,0.0,14.0,0.0,60.0,5.0,Withdrawn
438063,FFF,2014J,0.0,0.0,0.0,0.0,94.0,0.0,81.0,3.0,0.0,88.0,0.0,2.0,0.0,0.0,148.0,0.0,5.0,0.0,47.0,3.0,Fail
438068,BBB,2013J,0.0,0.0,0.0,0.0,288.0,6.0,120.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,73.0,0.0,44.0,0.0,37.0,30.0,Distinction
438135,DDD,2014J,0.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,6.0,Withdrawn
438210,BBB,2013B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,Withdrawn
438244,DDD,2013B,0.0,0.0,20.0,0.0,120.0,0.0,235.0,0.0,0.0,205.0,0.0,15.0,0.0,0.0,0.0,0.0,47.0,0.0,139.0,41.0,Fail
438283,EEE,2013J,0.0,3.0,0.0,0.0,17.0,0.0,40.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,0.0,29.0,1.0,Fail
438290,DDD,2013J,0.0,0.0,3.0,0.0,57.0,5.0,94.0,0.0,1.0,38.0,0.0,36.0,0.0,0.0,0.0,0.0,29.0,0.0,144.0,10.0,Withdrawn
438313,CCC,2014B,0.0,0.0,0.0,0.0,11.0,0.0,53.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,249.0,0.0,22.0,0.0,20.0,1.0,Withdrawn
438313,FFF,2013J,0.0,3.0,0.0,0.0,370.0,0.0,435.0,0.0,4.0,2388.0,0.0,39.0,36.0,4.0,1762.0,0.0,35.0,0.0,527.0,30.0,Fail
438323,FFF,2013B,0.0,0.0,0.0,0.0,170.0,0.0,353.0,0.0,0.0,722.0,14.0,0.0,3.0,0.0,932.0,0.0,39.0,0.0,416.0,21.0,Pass
438452,FFF,2013B,17.0,5.0,0.0,0.0,239.0,0.0,275.0,0.0,0.0,997.0,9.0,15.0,9.0,9.0,571.0,0.0,31.0,0.0,174.0,20.0,Distinction
438551,BBB,2013J,0.0,0.0,0.0,0.0,132.0,0.0,255.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,77.0,0.0,53.0,0.0,89.0,34.0,Pass
438644,FFF,2013J,0.0,0.0,0.0,0.0,76.0,0.0,109.0,0.0,12.0,197.0,0.0,0.0,5.0,0.0,35.0,0.0,53.0,0.0,115.0,2.0,Withdrawn
438644,FFF,2014J,0.0,0.0,0.0,0.0,56.0,0.0,68.0,1.0,18.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,7.0,Fail
438662,DDD,2013B,0.0,0.0,30.0,0.0,333.0,0.0,205.0,0.0,0.0,412.0,20.0,67.0,0.0,0.0,0.0,0.0,63.0,0.0,445.0,33.0,Fail
438703,BBB,2013B,0.0,0.0,0.0,0.0,167.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,16.0,0.0,16.0,1.0,Pass
438751,DDD,2013J,0.0,0.0,3.0,0.0,470.0,3.0,392.0,0.0,9.0,281.0,0.0,184.0,0.0,0.0,0.0,0.0,64.0,0.0,239.0,42.0,Pass
438775,BBB,2014B,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,Withdrawn
438796,CCC,2014B,0.0,0.0,0.0,0.0,78.0,0.0,217.0,0.0,4.0,26.0,0.0,0.0,1.0,0.0,371.0,0.0,69.0,0.0,94.0,13.0,Pass
438796,FFF,2014B,0.0,0.0,0.0,5.0,385.0,0.0,485.0,0.0,5.0,1555.0,0.0,54.0,24.0,9.0,715.0,0.0,31.0,0.0,304.0,26.0,Pass
439002,FFF,2013B,0.0,1.0,0.0,0.0,308.0,0.0,228.0,0.0,0.0,87.0,7.0,13.0,18.0,5.0,823.0,0.0,18.0,0.0,138.0,17.0,Withdrawn
439013,DDD,2013B,0.0,0.0,0.0,0.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Fail
439053,FFF,2013J,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,Withdrawn
439109,BBB,2014B,0.0,0.0,0.0,0.0,16.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,134.0,0.0,14.0,1.0,13.0,14.0,Fail
439170,GGG,2014J,0.0,0.0,0.0,0.0,87.0,0.0,73.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,2.0,0.0,Distinction
439182,BBB,2013J,0.0,0.0,0.0,0.0,623.0,4.0,114.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,72.0,0.0,21.0,0.0,23.0,17.0,Pass
439203,FFF,2013J,0.0,0.0,0.0,0.0,3.0,0.0,42.0,0.0,1.0,54.0,0.0,3.0,2.0,0.0,4.0,0.0,14.0,0.0,121.0,1.0,Fail
439294,BBB,2013J,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
439305,AAA,2014J,0.0,0.0,0.0,0.0,52.0,0.0,131.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,34.0,0.0,Pass
439433,FFF,2014B,0.0,0.0,0.0,2.0,340.0,0.0,522.0,0.0,2.0,1375.0,0.0,1.0,4.0,9.0,552.0,0.0,14.0,0.0,209.0,16.0,Pass
439542,DDD,2013B,0.0,0.0,15.0,0.0,206.0,0.0,172.0,0.0,0.0,178.0,0.0,59.0,0.0,0.0,0.0,0.0,53.0,0.0,119.0,15.0,Fail
439568,DDD,2013J,0.0,0.0,42.0,0.0,384.0,326.0,669.0,0.0,0.0,252.0,0.0,170.0,0.0,0.0,0.0,0.0,115.0,0.0,724.0,72.0,Distinction
439633,FFF,2014B,0.0,1.0,0.0,3.0,897.0,1.0,741.0,0.0,11.0,1151.0,0.0,55.0,10.0,4.0,1408.0,0.0,51.0,0.0,338.0,54.0,Pass
439669,CCC,2014B,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,7.0,1.0,Withdrawn
439677,BBB,2014J,0.0,0.0,0.0,0.0,40.0,0.0,79.0,0.0,3.0,326.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,12.0,2.0,Pass
439677,GGG,2013J,0.0,0.0,0.0,0.0,96.0,5.0,132.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,110.0,0.0,15.0,0.0,23.0,0.0,Distinction
439710,BBB,2014B,0.0,0.0,0.0,0.0,41.0,0.0,247.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,106.0,0.0,84.0,0.0,132.0,13.0,Distinction
439713,DDD,2013J,0.0,0.0,4.0,0.0,234.0,0.0,275.0,0.0,7.0,227.0,0.0,71.0,0.0,0.0,0.0,0.0,56.0,0.0,263.0,24.0,Fail
439806,BBB,2014J,0.0,0.0,0.0,0.0,67.0,34.0,135.0,0.0,3.0,618.0,0.0,0.0,0.0,0.0,49.0,0.0,15.0,0.0,16.0,2.0,Distinction
439855,CCC,2014J,0.0,0.0,0.0,0.0,9.0,0.0,64.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,167.0,0.0,5.0,0.0,34.0,4.0,Withdrawn
439855,DDD,2013J,0.0,0.0,18.0,0.0,239.0,13.0,336.0,0.0,3.0,53.0,0.0,90.0,0.0,0.0,0.0,0.0,39.0,0.0,243.0,54.0,Pass
439857,BBB,2013B,0.0,0.0,0.0,0.0,394.0,0.0,285.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,0.0,85.0,0.0,99.0,6.0,Pass
439896,FFF,2014B,0.0,0.0,0.0,0.0,151.0,0.0,192.0,0.0,0.0,594.0,0.0,35.0,9.0,3.0,199.0,0.0,13.0,0.0,115.0,7.0,Withdrawn
439950,FFF,2014J,0.0,0.0,0.0,0.0,99.0,4.0,90.0,3.0,0.0,118.0,0.0,0.0,0.0,0.0,557.0,0.0,18.0,0.0,100.0,0.0,Fail
439995,FFF,2014J,0.0,0.0,0.0,0.0,217.0,0.0,404.0,3.0,0.0,1083.0,0.0,2.0,5.0,2.0,790.0,0.0,20.0,0.0,220.0,11.0,Pass
440003,DDD,2013J,0.0,0.0,39.0,0.0,750.0,0.0,1134.0,0.0,23.0,561.0,0.0,369.0,0.0,0.0,0.0,0.0,161.0,0.0,807.0,78.0,Pass
440057,BBB,2013B,0.0,0.0,0.0,0.0,134.0,0.0,168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,6.0,0.0,24.0,23.0,Pass
440075,BBB,2014B,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Withdrawn
440103,CCC,2014J,0.0,0.0,0.0,0.0,72.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,374.0,0.0,31.0,0.0,42.0,1.0,Fail
440103,DDD,2014B,0.0,0.0,15.0,0.0,186.0,0.0,217.0,0.0,19.0,241.0,0.0,94.0,0.0,0.0,0.0,0.0,35.0,0.0,98.0,8.0,Pass
440171,CCC,2014J,0.0,0.0,0.0,0.0,155.0,0.0,187.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,715.0,0.0,48.0,0.0,104.0,6.0,Pass
440225,BBB,2013J,0.0,0.0,0.0,0.0,35.0,0.0,59.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,67.0,0.0,20.0,0.0,18.0,5.0,Pass
440288,FFF,2013B,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,Withdrawn
440297,CCC,2014B,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
440319,AAA,2014J,2.0,0.0,0.0,0.0,227.0,4.0,115.0,0.0,1.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,28.0,4.0,Withdrawn
440323,CCC,2014B,0.0,0.0,0.0,0.0,147.0,0.0,211.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,201.0,0.0,65.0,0.0,136.0,4.0,Withdrawn
440331,DDD,2014B,0.0,0.0,4.0,0.0,279.0,0.0,301.0,0.0,7.0,65.0,0.0,127.0,0.0,0.0,0.0,0.0,57.0,0.0,332.0,60.0,Pass
440375,DDD,2013B,0.0,0.0,8.0,0.0,258.0,0.0,163.0,0.0,0.0,183.0,6.0,50.0,1.0,0.0,0.0,0.0,38.0,0.0,94.0,4.0,Fail
440499,DDD,2013B,0.0,0.0,20.0,0.0,110.0,0.0,353.0,0.0,0.0,176.0,12.0,88.0,1.0,0.0,0.0,0.0,135.0,0.0,208.0,89.0,Pass
440509,BBB,2013B,0.0,0.0,0.0,0.0,99.0,2.0,239.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,0.0,15.0,0.0,30.0,16.0,Pass
440559,FFF,2014B,7.0,0.0,0.0,4.0,601.0,0.0,377.0,0.0,6.0,1436.0,0.0,20.0,13.0,4.0,1127.0,0.0,35.0,0.0,302.0,36.0,Pass
440563,BBB,2013J,0.0,0.0,0.0,0.0,9919.0,6.0,3923.0,0.0,5.0,130.0,0.0,0.0,0.0,0.0,178.0,0.0,140.0,0.0,240.0,297.0,Pass
440591,CCC,2014B,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Withdrawn
440593,BBB,2013J,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,3.0,Pass
440610,EEE,2013J,0.0,6.0,0.0,0.0,65.0,0.0,148.0,0.0,0.0,535.0,0.0,145.0,0.0,0.0,137.0,0.0,8.0,0.0,26.0,23.0,Pass
440632,FFF,2013B,0.0,1.0,0.0,0.0,454.0,0.0,362.0,0.0,0.0,999.0,12.0,21.0,6.0,13.0,265.0,0.0,27.0,0.0,173.0,18.0,Fail
440637,CCC,2014J,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,Withdrawn
440765,BBB,2013J,0.0,0.0,0.0,0.0,1.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,0.0,15.0,9.0,Fail
440798,DDD,2014B,0.0,0.0,2.0,0.0,40.0,0.0,89.0,0.0,9.0,91.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,109.0,7.0,Fail
440818,FFF,2014J,44.0,7.0,0.0,0.0,926.0,0.0,1403.0,13.0,17.0,2592.0,0.0,86.0,28.0,38.0,535.0,0.0,79.0,0.0,684.0,122.0,Pass
440825,FFF,2013B,0.0,0.0,0.0,0.0,138.0,0.0,87.0,0.0,0.0,277.0,1.0,0.0,0.0,1.0,13.0,0.0,9.0,0.0,69.0,6.0,Fail
440851,FFF,2013B,0.0,2.0,0.0,0.0,42.0,0.0,66.0,0.0,0.0,342.0,0.0,15.0,8.0,3.0,289.0,0.0,13.0,0.0,56.0,7.0,Withdrawn
440851,FFF,2013J,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
440857,DDD,2013B,0.0,0.0,4.0,0.0,16.0,0.0,66.0,0.0,0.0,118.0,0.0,4.0,1.0,0.0,0.0,0.0,41.0,0.0,38.0,34.0,Withdrawn
440905,CCC,2014B,0.0,0.0,0.0,0.0,14.0,0.0,123.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,301.0,0.0,57.0,0.0,49.0,3.0,Fail
440911,FFF,2013B,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Fail
440912,BBB,2014J,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,Withdrawn
441000,BBB,2013B,0.0,0.0,0.0,0.0,94.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,22.0,0.0,24.0,11.0,Fail
441018,AAA,2013J,0.0,0.0,0.0,0.0,247.0,4.0,108.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,5.0,Pass
